NOTE! Installing ujson may make loading annotations faster.
Using device: cuda:0
Using math SDPA backend for higher-order gradient compatibility.
Loading COCO dataset...
Loading annotations into memory...
Done (t=8.81s)
Creating index...
index created!
Loading annotations into memory...
Done (t=0.37s)
Creating index...
index created!
Train samples: 117266, Val samples: 4952
Epoch 6, Batch 1050/3665: Loss=3.4792
Epoch 6, Batch 1100/3665: Loss=3.9562
Epoch 6, Batch 1150/3665: Loss=3.7875
Epoch 6, Batch 1200/3665: Loss=3.9041
Epoch 6, Batch 1250/3665: Loss=3.8084
Epoch 6, Batch 1300/3665: Loss=3.9020
Epoch 6, Batch 1350/3665: Loss=3.2869
Epoch 6, Batch 1400/3665: Loss=3.4476
Epoch 6, Batch 1450/3665: Loss=3.7694
Epoch 6, Batch 1500/3665: Loss=3.5090
Epoch 6, Batch 1550/3665: Loss=3.9360
Epoch 6, Batch 1600/3665: Loss=3.6603
Epoch 6, Batch 1650/3665: Loss=3.5136
Epoch 6, Batch 1700/3665: Loss=4.0333
Epoch 6, Batch 1750/3665: Loss=3.8504
Epoch 6, Batch 1800/3665: Loss=3.5561
Epoch 6, Batch 1850/3665: Loss=3.3677
Epoch 6, Batch 1900/3665: Loss=3.2530
Epoch 6, Batch 1950/3665: Loss=3.8474
Epoch 6, Batch 2000/3665: Loss=3.7137
Epoch 6, Batch 2050/3665: Loss=3.5058
Epoch 6, Batch 2100/3665: Loss=3.6823
Epoch 6, Batch 2150/3665: Loss=3.8044
Epoch 6, Batch 2200/3665: Loss=3.7233
Epoch 6, Batch 2250/3665: Loss=3.8556
Epoch 6, Batch 2300/3665: Loss=3.8447
Epoch 6, Batch 2350/3665: Loss=3.5824
Epoch 6, Batch 2400/3665: Loss=3.7303
Epoch 6, Batch 2450/3665: Loss=3.5835
Epoch 6, Batch 2500/3665: Loss=3.5473
Epoch 6, Batch 2550/3665: Loss=3.5484
Epoch 6, Batch 2600/3665: Loss=3.4241
Epoch 6, Batch 2650/3665: Loss=3.4857
Epoch 6, Batch 2700/3665: Loss=3.5866
Epoch 6, Batch 2750/3665: Loss=3.4132
Epoch 6, Batch 2800/3665: Loss=3.9188
Epoch 6, Batch 2850/3665: Loss=3.2862
Epoch 6, Batch 2900/3665: Loss=3.6562
Epoch 6, Batch 2950/3665: Loss=3.4675
Epoch 6, Batch 3000/3665: Loss=3.9052
Epoch 6, Batch 3050/3665: Loss=3.7124
Epoch 6, Batch 3100/3665: Loss=3.7342
Epoch 6, Batch 3150/3665: Loss=3.6662
Epoch 6, Batch 3200/3665: Loss=4.3337
Epoch 6, Batch 3250/3665: Loss=3.5422
Epoch 6, Batch 3300/3665: Loss=3.8065
Epoch 6, Batch 3350/3665: Loss=3.7618
Epoch 6, Batch 3400/3665: Loss=3.5481
Epoch 6, Batch 3450/3665: Loss=3.4134
Epoch 6, Batch 3500/3665: Loss=3.6982
Epoch 6, Batch 3550/3665: Loss=3.8465
Epoch 6, Batch 3600/3665: Loss=3.9659
Epoch 6, Batch 3650/3665: Loss=3.5319
Epoch 6 | Train Loss: 3.6911 | Test Accuracy: 19.22%
Epoch 7, Batch 0/3665: Loss=3.2794
Epoch 7, Batch 50/3665: Loss=3.6385
Epoch 7, Batch 100/3665: Loss=3.6635
Epoch 7, Batch 150/3665: Loss=3.3808
Epoch 7, Batch 200/3665: Loss=3.5432
Epoch 7, Batch 250/3665: Loss=3.2181
Epoch 7, Batch 300/3665: Loss=3.5908
Epoch 7, Batch 350/3665: Loss=3.2693
Epoch 7, Batch 400/3665: Loss=3.7069
Epoch 7, Batch 450/3665: Loss=3.7695
Epoch 7, Batch 500/3665: Loss=3.6961
Epoch 7, Batch 550/3665: Loss=3.2411
Epoch 7, Batch 600/3665: Loss=3.8025
Epoch 7, Batch 650/3665: Loss=3.7375
Epoch 7, Batch 700/3665: Loss=4.1735
Epoch 7, Batch 750/3665: Loss=3.4854
Epoch 7, Batch 800/3665: Loss=3.3602
Epoch 7, Batch 850/3665: Loss=3.3774
Epoch 7, Batch 900/3665: Loss=4.0291
Epoch 7, Batch 950/3665: Loss=3.8076
Epoch 7, Batch 1000/3665: Loss=3.1418
Epoch 7, Batch 1050/3665: Loss=3.6400
Epoch 7, Batch 1100/3665: Loss=3.8867
Epoch 7, Batch 1150/3665: Loss=3.6731
Epoch 7, Batch 1200/3665: Loss=3.5071
Epoch 7, Batch 1250/3665: Loss=3.4428
Epoch 7, Batch 1300/3665: Loss=3.6951
Epoch 7, Batch 1350/3665: Loss=3.8686
Epoch 7, Batch 1400/3665: Loss=3.8618
Epoch 7, Batch 1450/3665: Loss=3.7071
Epoch 7, Batch 1500/3665: Loss=3.7964
Epoch 7, Batch 1550/3665: Loss=3.6681
Epoch 7, Batch 1600/3665: Loss=3.7606
Epoch 7, Batch 1650/3665: Loss=4.0609
Epoch 7, Batch 1700/3665: Loss=3.5479
Epoch 7, Batch 1750/3665: Loss=3.6473
Epoch 7, Batch 1800/3665: Loss=3.5514
Epoch 7, Batch 1850/3665: Loss=3.3122
Epoch 7, Batch 1900/3665: Loss=3.3446
Epoch 7, Batch 1950/3665: Loss=3.7015
Epoch 7, Batch 2000/3665: Loss=3.6709
Epoch 7, Batch 2050/3665: Loss=3.6577
Epoch 7, Batch 2100/3665: Loss=3.6062
Epoch 7, Batch 2150/3665: Loss=3.2895
Epoch 7, Batch 2200/3665: Loss=3.3082
Epoch 7, Batch 2250/3665: Loss=3.2808
Epoch 7, Batch 2300/3665: Loss=3.8751
Epoch 7, Batch 2350/3665: Loss=3.9091
Epoch 7, Batch 2400/3665: Loss=3.3573
Epoch 7, Batch 2450/3665: Loss=3.6284
Epoch 7, Batch 2500/3665: Loss=3.4744
Epoch 7, Batch 2550/3665: Loss=3.3267
Epoch 7, Batch 2600/3665: Loss=3.4418
Epoch 7, Batch 2650/3665: Loss=3.2096
Epoch 7, Batch 2700/3665: Loss=3.1694
Epoch 7, Batch 2750/3665: Loss=3.6930
Epoch 7, Batch 2800/3665: Loss=3.5700
Epoch 7, Batch 2850/3665: Loss=3.4817
Epoch 7, Batch 2900/3665: Loss=3.6107
Epoch 7, Batch 2950/3665: Loss=4.0090
Epoch 7, Batch 3000/3665: Loss=3.5711
Epoch 7, Batch 3050/3665: Loss=3.7309
Epoch 7, Batch 3100/3665: Loss=3.5497
Epoch 7, Batch 3150/3665: Loss=3.4796
Epoch 7, Batch 3200/3665: Loss=3.4235
Epoch 7, Batch 3250/3665: Loss=3.4555
Epoch 7, Batch 3300/3665: Loss=3.6664
Epoch 7, Batch 3350/3665: Loss=3.6567
Epoch 7, Batch 3400/3665: Loss=3.3909
Epoch 7, Batch 3450/3665: Loss=3.8291
Epoch 7, Batch 3500/3665: Loss=3.6343
Epoch 7, Batch 3550/3665: Loss=3.7446
Epoch 7, Batch 3600/3665: Loss=3.8372
Epoch 7, Batch 3650/3665: Loss=3.9672
Epoch 7 | Train Loss: 3.6473 | Test Accuracy: 19.22%
Epoch 8, Batch 0/3665: Loss=4.2443
Epoch 8, Batch 50/3665: Loss=3.6451
Epoch 8, Batch 100/3665: Loss=3.9425
Epoch 8, Batch 150/3665: Loss=3.2673
Epoch 8, Batch 200/3665: Loss=3.6949
Epoch 8, Batch 250/3665: Loss=3.4534
Epoch 8, Batch 300/3665: Loss=4.2121
Epoch 8, Batch 350/3665: Loss=3.7599
Epoch 8, Batch 400/3665: Loss=3.6573
Epoch 8, Batch 450/3665: Loss=3.4707
Epoch 8, Batch 500/3665: Loss=3.3604
Epoch 8, Batch 550/3665: Loss=3.8086
Epoch 8, Batch 600/3665: Loss=3.9843
Epoch 8, Batch 650/3665: Loss=3.4292
Epoch 8, Batch 700/3665: Loss=3.3071
Epoch 8, Batch 750/3665: Loss=3.4399
Epoch 8, Batch 800/3665: Loss=3.5805
Epoch 8, Batch 850/3665: Loss=3.3346
Epoch 8, Batch 900/3665: Loss=3.4830
Epoch 8, Batch 950/3665: Loss=3.4761
Epoch 8, Batch 1000/3665: Loss=3.6504
Epoch 8, Batch 1050/3665: Loss=3.3962
Epoch 8, Batch 1100/3665: Loss=3.5891
Epoch 8, Batch 1150/3665: Loss=3.1346
Epoch 8, Batch 1200/3665: Loss=3.9024
Epoch 8, Batch 1250/3665: Loss=3.7058
Epoch 8, Batch 1300/3665: Loss=3.4676
Epoch 8, Batch 1350/3665: Loss=3.5911
Epoch 8, Batch 1400/3665: Loss=3.6276
Epoch 8, Batch 1450/3665: Loss=3.7581
Epoch 8, Batch 1500/3665: Loss=3.3302
Epoch 8, Batch 1550/3665: Loss=3.7732
Epoch 8, Batch 1600/3665: Loss=3.3331
Epoch 8, Batch 1650/3665: Loss=3.7210
Epoch 8, Batch 1700/3665: Loss=3.4003
Epoch 8, Batch 1750/3665: Loss=3.4710
Epoch 8, Batch 1800/3665: Loss=3.1267
Epoch 8, Batch 1850/3665: Loss=3.5528
Epoch 8, Batch 1900/3665: Loss=3.6036
Epoch 8, Batch 1950/3665: Loss=3.8217
Epoch 8, Batch 2000/3665: Loss=4.0609
Epoch 8, Batch 2050/3665: Loss=3.5509
Epoch 8, Batch 2100/3665: Loss=3.9177
Epoch 8, Batch 2150/3665: Loss=4.1215
Epoch 8, Batch 2200/3665: Loss=3.4258
Epoch 8, Batch 2250/3665: Loss=3.8585
Epoch 8, Batch 2300/3665: Loss=3.6290
Epoch 8, Batch 2350/3665: Loss=3.6704
Epoch 8, Batch 2400/3665: Loss=3.7004
Epoch 8, Batch 2450/3665: Loss=3.8274
Epoch 8, Batch 2500/3665: Loss=3.3783
Epoch 8, Batch 2550/3665: Loss=4.0702
Epoch 8, Batch 2600/3665: Loss=3.1565
Epoch 8, Batch 2650/3665: Loss=3.3401
Epoch 8, Batch 2700/3665: Loss=3.3489
Epoch 8, Batch 2750/3665: Loss=3.5507
Epoch 8, Batch 2800/3665: Loss=3.8133
Epoch 8, Batch 2850/3665: Loss=3.8263
Epoch 8, Batch 2900/3665: Loss=3.8423
Epoch 8, Batch 2950/3665: Loss=3.6991
Epoch 8, Batch 3000/3665: Loss=3.7597
Epoch 8, Batch 3050/3665: Loss=3.5900
Epoch 8, Batch 3100/3665: Loss=3.3286
Epoch 8, Batch 3150/3665: Loss=3.3983
Epoch 8, Batch 3200/3665: Loss=3.9781
Epoch 8, Batch 3250/3665: Loss=3.6798
Epoch 8, Batch 3300/3665: Loss=3.8644
Epoch 8, Batch 3350/3665: Loss=3.6529
Epoch 8, Batch 3400/3665: Loss=3.8416
Epoch 8, Batch 3450/3665: Loss=3.5304
Epoch 8, Batch 3500/3665: Loss=3.5830
Epoch 8, Batch 3550/3665: Loss=3.7896
Epoch 8, Batch 3600/3665: Loss=3.6649
Epoch 8, Batch 3650/3665: Loss=3.7361
Epoch 8 | Train Loss: 3.6790 | Test Accuracy: 19.29%
Epoch 9, Batch 0/3665: Loss=3.6815
Epoch 9, Batch 50/3665: Loss=3.4831
Epoch 9, Batch 100/3665: Loss=3.8231
Epoch 9, Batch 150/3665: Loss=3.9789
Epoch 9, Batch 200/3665: Loss=3.7515
Epoch 9, Batch 250/3665: Loss=3.1522
Epoch 9, Batch 300/3665: Loss=3.7325
Epoch 9, Batch 350/3665: Loss=3.7092
Epoch 9, Batch 400/3665: Loss=3.6161
Epoch 9, Batch 450/3665: Loss=3.4737
Epoch 9, Batch 500/3665: Loss=3.7101
Epoch 9, Batch 550/3665: Loss=3.6697
Epoch 9, Batch 600/3665: Loss=3.6245
Epoch 9, Batch 650/3665: Loss=3.6650
Epoch 9, Batch 700/3665: Loss=3.8183
Epoch 9, Batch 750/3665: Loss=3.4614
Epoch 9, Batch 800/3665: Loss=3.6041
Epoch 9, Batch 850/3665: Loss=4.2210
Epoch 9, Batch 900/3665: Loss=3.5396
Epoch 9, Batch 950/3665: Loss=3.4016
Epoch 9, Batch 1000/3665: Loss=3.8180
Epoch 9, Batch 1050/3665: Loss=3.9889
Epoch 9, Batch 1100/3665: Loss=3.9877
Epoch 9, Batch 1150/3665: Loss=3.3774
Epoch 9, Batch 1200/3665: Loss=3.3049
Epoch 9, Batch 1250/3665: Loss=3.8973
Epoch 9, Batch 1300/3665: Loss=3.6516
Epoch 9, Batch 1350/3665: Loss=3.7465
Epoch 9, Batch 1400/3665: Loss=3.5100
Epoch 9, Batch 1450/3665: Loss=3.5108
Epoch 9, Batch 1500/3665: Loss=3.8020
Epoch 9, Batch 1550/3665: Loss=3.4681
Epoch 9, Batch 1600/3665: Loss=3.8306
Epoch 9, Batch 1650/3665: Loss=4.0498
Epoch 9, Batch 1700/3665: Loss=3.4014
Epoch 9, Batch 1750/3665: Loss=3.7111
Epoch 9, Batch 1800/3665: Loss=3.2087
Epoch 9, Batch 1850/3665: Loss=3.7409
Epoch 9, Batch 1900/3665: Loss=3.7766
Epoch 9, Batch 1950/3665: Loss=3.8865
Epoch 9, Batch 2000/3665: Loss=3.8078
Epoch 9, Batch 2050/3665: Loss=3.9312
Epoch 9, Batch 2100/3665: Loss=3.7681
Epoch 9, Batch 2150/3665: Loss=3.8219
Epoch 9, Batch 2200/3665: Loss=3.4597
Epoch 9, Batch 2250/3665: Loss=3.5984
Epoch 9, Batch 2300/3665: Loss=3.9402
Epoch 9, Batch 2350/3665: Loss=3.9989
Epoch 9, Batch 2400/3665: Loss=3.6456
Epoch 9, Batch 2450/3665: Loss=2.8425
Epoch 9, Batch 2500/3665: Loss=3.5362
Epoch 9, Batch 2550/3665: Loss=3.9237
Epoch 9, Batch 2600/3665: Loss=3.9230
Epoch 9, Batch 2650/3665: Loss=3.2874
Epoch 9, Batch 2700/3665: Loss=3.5891
Epoch 9, Batch 2750/3665: Loss=3.8561
Epoch 9, Batch 2800/3665: Loss=3.6280
Epoch 9, Batch 2850/3665: Loss=3.8659
Epoch 9, Batch 2900/3665: Loss=3.4268
Epoch 9, Batch 2950/3665: Loss=3.5772
Epoch 9, Batch 3000/3665: Loss=3.3749
Epoch 9, Batch 3050/3665: Loss=3.5526
Epoch 9, Batch 3100/3665: Loss=3.8144
Epoch 9, Batch 3150/3665: Loss=3.3487
Epoch 9, Batch 3200/3665: Loss=3.5599
Epoch 9, Batch 3250/3665: Loss=3.4860
Epoch 9, Batch 3300/3665: Loss=3.2667
Epoch 9, Batch 3350/3665: Loss=3.7926
Epoch 9, Batch 3400/3665: Loss=3.4918
Epoch 9, Batch 3450/3665: Loss=3.5374
Epoch 9, Batch 3500/3665: Loss=3.6153
Epoch 9, Batch 3550/3665: Loss=3.5243
Epoch 9, Batch 3600/3665: Loss=3.8069
Epoch 9, Batch 3650/3665: Loss=3.3562
Epoch 9 | Train Loss: 3.6658 | Test Accuracy: 19.24%
Final Test Accuracy: 19.24%

--- Results Comparison ---
Results saved to training_results_comparison_vitb16_coco.csv

DataFrame Preview:
   Epoch  ...  No_Jet_Test_Accuracy_Between_AllF
0      0  ...                          19.224556
1      1  ...                          19.224556
2      2  ...                          19.224556
3      3  ...                          19.224556
4      4  ...                          19.224556
5      5  ...                          19.184168
6      6  ...                          19.224556
7      7  ...                          19.224556
8      8  ...                          19.285137
9      9  ...                          19.244750

[10 rows x 13 columns]

Comparison plot saved as 'training_results_comparison_vitb16_coco.png'

============================================================
Final Test Accuracy Summary:
============================================================
Baseline ViT-B/16:          19.22%
QI without Jet Loss 1F:     19.20%
QI with Jet Loss 1F:        19.22%
QI without Jet Loss 2F:     19.24%
QI without Jet Loss 3F:     19.22%
QI between layers AllF:     19.24%
============================================================
